"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
12	0.882038675843986	12	12	"Churn"	"No"	0
13	0.886826226870475	12	12	"Churn"	"No"	0
14	0.904190340909091	12	12	"Churn"	"No"	0
15	0.892716524134764	12	12	"Churn"	"No"	0
16	0.928505388841927	12	12	"Churn"	"No"	0
17	0.904849911037135	12	12	"Churn"	"No"	0
18	0.885158371040724	12	12	"Churn"	"No"	0
19	0.877770633621697	12	12	"Churn"	"No"	0
20	0.88272361182009	12	12	"Churn"	"No"	0
21	0.917201540436457	12	12	"Churn"	"No"	0
22	0.875927623937893	12	12	"Churn"	"No"	0
23	0.914722995193524	12	12	"Churn"	"No"	0
24	0.901896197148733	12	12	"Churn"	"No"	0
25	0.905757235528942	12	12	"Churn"	"No"	0
26	0.889917949267979	12	12	"Churn"	"No"	0
27	0.882873766759423	12	12	"Churn"	"No"	0
28	0.906426918722001	12	12	"Churn"	"No"	0
29	0.885907177928455	12	12	"Churn"	"No"	0
30	0.897473207686622	12	12	"Churn"	"No"	0
1	0.926799242424242	13	13	"Churn"	"No"	0
2	0.930961699404322	13	13	"Churn"	"No"	0
3	0.929694414076735	13	13	"Churn"	"No"	0
4	0.937571441132507	13	13	"Churn"	"No"	0
5	0.904671906187625	13	13	"Churn"	"No"	0
6	0.919771519199078	13	13	"Churn"	"No"	0
7	0.885057471264368	13	13	"Churn"	"No"	0
8	0.907035984340645	13	13	"Churn"	"No"	0
9	0.888981762917933	13	13	"Churn"	"No"	0
10	0.875852272727273	12	13	"Churn"	"No"	0
11	0.911313279189469	12	13	"Churn"	"No"	0
12	0.881818181818182	13	13	"Churn"	"No"	0
13	0.882007385028533	13	13	"Churn"	"No"	0
14	0.886688886961478	12	13	"Churn"	"No"	0
15	0.879991822270683	13	13	"Churn"	"No"	0
16	0.867559523809524	13	13	"Churn"	"No"	0
17	0.929419301352828	13	13	"Churn"	"No"	0
18	0.887615503790184	13	13	"Churn"	"No"	0
19	0.941402020931072	13	13	"Churn"	"No"	0
20	0.883276018099547	13	13	"Churn"	"No"	0
21	0.88972059729064	13	13	"Churn"	"No"	0
22	0.866171262332406	13	13	"Churn"	"No"	0
23	0.892108080130807	12	13	"Churn"	"No"	0
24	0.90133223439759	13	13	"Churn"	"No"	0
25	0.8990777664067	13	13	"Churn"	"No"	0
26	0.899770567027204	12	13	"Churn"	"No"	0
27	0.900411364565651	13	13	"Churn"	"No"	0
28	0.867171390207644	13	13	"Churn"	"No"	0
29	0.861410984848485	13	13	"Churn"	"No"	0
30	0.880930397727273	13	13	"Churn"	"No"	0
1	0.902675873974968	14	14	"Churn"	"No"	0
2	0.906117966276891	14	14	"Churn"	"No"	0
3	0.916822532063739	14	14	"Churn"	"No"	0
4	0.912210167809455	14	14	"Churn"	"No"	0
5	0.920994461717839	14	14	"Churn"	"No"	0
6	0.874733031674208	13	14	"Churn"	"No"	0
7	0.872709030100334	14	14	"Churn"	"No"	0
8	0.881555464411214	14	14	"Churn"	"No"	0
9	0.875469991601525	14	14	"Churn"	"No"	0
10	0.906914027149321	14	14	"Churn"	"No"	0
11	0.908637447276728	14	14	"Churn"	"No"	0
12	0.914954036348267	13	14	"Churn"	"No"	0
13	0.872356118734545	12	14	"Churn"	"No"	0
14	0.891539902998236	14	14	"Churn"	"No"	0
15	0.896360470997871	14	14	"Churn"	"No"	0
16	0.855258695406414	14	14	"Churn"	"No"	0
17	0.910837553350625	14	14	"Churn"	"No"	0
18	0.904284846391175	14	14	"Churn"	"No"	0
19	0.873924585218703	13	14	"Churn"	"No"	0
20	0.887761952716635	14	14	"Churn"	"No"	0
21	0.920945310049148	14	14	"Churn"	"No"	0
22	0.892339065255732	14	14	"Churn"	"No"	0
23	0.923223134473377	14	14	"Churn"	"No"	0
24	0.880065247252747	14	14	"Churn"	"No"	0
25	0.879877173850657	13	14	"Churn"	"No"	0
26	0.888159414264597	14	14	"Churn"	"No"	0
27	0.888521376169997	14	14	"Churn"	"No"	0
28	0.914437823355506	14	14	"Churn"	"No"	0
29	0.919839015151515	14	14	"Churn"	"No"	0
30	0.888403936670946	14	14	"Churn"	"No"	0
1	0.905900698602794	13	15	"Churn"	"No"	0
2	0.857124264667604	15	15	"Churn"	"No"	0
3	0.904928109402361	15	15	"Churn"	"No"	0
4	0.901328262786596	13	15	"Churn"	"No"	0
5	0.886522451655195	14	15	"Churn"	"No"	0
6	0.874429223744292	12	15	"Churn"	"No"	0
7	0.919533815681445	15	15	"Churn"	"No"	0
8	0.888603318250377	12	15	"Churn"	"No"	0
9	0.868332085828343	15	15	"Churn"	"No"	0
10	0.894937725994375	14	15	"Churn"	"No"	0
11	0.883937869271159	15	15	"Churn"	"No"	0
12	0.914085545722714	14	15	"Churn"	"No"	0
13	0.946594480354619	14	15	"Churn"	"No"	0
14	0.888325776272743	14	15	"Churn"	"No"	0
15	0.870040122089302	13	15	"Churn"	"No"	0
16	0.888812462582954	14	15	"Churn"	"No"	0
17	0.90686127744511	14	15	"Churn"	"No"	0
18	0.90950547099456	14	15	"Churn"	"No"	0
19	0.876069223985891	15	15	"Churn"	"No"	0
20	0.897604826546003	15	15	"Churn"	"No"	0
21	0.902129120879121	14	15	"Churn"	"No"	0
22	0.896807471974215	15	15	"Churn"	"No"	0
23	0.860308548998129	14	15	"Churn"	"No"	0
24	0.906931964056483	13	15	"Churn"	"No"	0
25	0.891999849267061	15	15	"Churn"	"No"	0
26	0.897365551282787	14	15	"Churn"	"No"	0
27	0.885233594249988	15	15	"Churn"	"No"	0
28	0.890644242610837	15	15	"Churn"	"No"	0
29	0.888991845811712	15	15	"Churn"	"No"	0
30	0.908187089490969	15	15	"Churn"	"No"	0
1	0.879204107830552	14	16	"Churn"	"No"	0
2	0.896452600146208	13	16	"Churn"	"No"	0
3	0.878302845528455	16	16	"Churn"	"No"	0
4	0.911618247182277	13	16	"Churn"	"No"	0
5	0.878258613118288	15	16	"Churn"	"No"	0
6	0.899787082164131	14	16	"Churn"	"No"	0
7	0.91685176525602	12	16	"Churn"	"No"	0
8	0.921781437125748	12	16	"Churn"	"No"	0
9	0.888072801182557	14	16	"Churn"	"No"	0
10	0.914506719108489	15	16	"Churn"	"No"	0
11	0.849325604086552	13	16	"Churn"	"No"	0
12	0.913761032430213	15	16	"Churn"	"No"	0
13	0.876311062541609	14	16	"Churn"	"No"	0
14	0.876744353330456	16	16	"Churn"	"No"	0
15	0.901718457264681	15	16	"Churn"	"No"	0
16	0.884125332720812	15	16	"Churn"	"No"	0
17	0.891124685591089	14	16	"Churn"	"No"	0
18	0.919220449958155	14	16	"Churn"	"No"	0
19	0.91410953706046	14	16	"Churn"	"No"	0
20	0.898918365158969	13	16	"Churn"	"No"	0
21	0.891118490341606	14	16	"Churn"	"No"	0
22	0.904190340909091	14	16	"Churn"	"No"	0
23	0.88733810918587	13	16	"Churn"	"No"	0
24	0.865778593865484	13	16	"Churn"	"No"	0
25	0.877908511737359	15	16	"Churn"	"No"	0
26	0.87329792247825	16	16	"Churn"	"No"	0
27	0.908982366987802	15	16	"Churn"	"No"	0
28	0.901405051750952	14	16	"Churn"	"No"	0
29	0.915396681749623	13	16	"Churn"	"No"	0
30	0.876125975473802	14	16	"Churn"	"No"	0
1	0.847356195366465	14	17	"Churn"	"No"	0
2	0.908149231169539	16	17	"Churn"	"No"	0
3	0.907473046817309	12	17	"Churn"	"No"	0
4	0.898325989213675	16	17	"Churn"	"No"	0
5	0.902174328403837	14	17	"Churn"	"No"	0
6	0.897753267973856	15	17	"Churn"	"No"	0
7	0.886367597336958	13	17	"Churn"	"No"	0
8	0.898255283216943	14	17	"Churn"	"No"	0
9	0.87324184303351	16	17	"Churn"	"No"	0
10	0.912132566703275	14	17	"Churn"	"No"	0
11	0.909682223206813	17	17	"Churn"	"No"	0
12	0.877006409165674	13	17	"Churn"	"No"	0
13	0.912756343413278	14	17	"Churn"	"No"	0
14	0.897016278015964	15	17	"Churn"	"No"	0
15	0.925146198830409	16	17	"Churn"	"No"	0
16	0.91153860647398	16	17	"Churn"	"No"	0
17	0.883780657348743	12	17	"Churn"	"No"	0
18	0.9181771221948	16	17	"Churn"	"No"	0
19	0.908998105018644	17	17	"Churn"	"No"	0
20	0.865538831267392	16	17	"Churn"	"No"	0
21	0.852936236190968	13	17	"Churn"	"No"	0
22	0.907920271218144	14	17	"Churn"	"No"	0
23	0.921011546592942	14	17	"Churn"	"No"	0
24	0.914306239737274	15	17	"Churn"	"No"	0
25	0.871169613344155	14	17	"Churn"	"No"	0
26	0.881203007518797	13	17	"Churn"	"No"	0
27	0.895453923045324	14	17	"Churn"	"No"	0
28	0.901453837943008	15	17	"Churn"	"No"	0
29	0.919652572926909	14	17	"Churn"	"No"	0
30	0.881529814587506	14	17	"Churn"	"No"	0
1	0.912945863900835	14	18	"Churn"	"No"	0
2	0.883044547176248	13	18	"Churn"	"No"	0
3	0.8940535686397	14	18	"Churn"	"No"	0
4	0.92531065225425	14	18	"Churn"	"No"	0
5	0.895225789779702	15	18	"Churn"	"No"	0
6	0.880647172949002	16	18	"Churn"	"No"	0
7	0.897794741306192	15	18	"Churn"	"No"	0
8	0.864486976801552	14	18	"Churn"	"No"	0
9	0.892392989968024	16	18	"Churn"	"No"	0
10	0.913074671411353	13	18	"Churn"	"No"	0
11	0.884056412850999	15	18	"Churn"	"No"	0
12	0.891755174291939	13	18	"Churn"	"No"	0
13	0.87643381086004	14	18	"Churn"	"No"	0
14	0.874119071295776	15	18	"Churn"	"No"	0
15	0.878712370351632	13	18	"Churn"	"No"	0
16	0.901892961857021	15	18	"Churn"	"No"	0
17	0.90698262577784	13	18	"Churn"	"No"	0
18	0.896418138664476	14	18	"Churn"	"No"	0
19	0.90826644559169	12	18	"Churn"	"No"	0
20	0.88004853219697	14	18	"Churn"	"No"	0
21	0.93502279431483	15	18	"Churn"	"No"	0
22	0.891798976704637	16	18	"Churn"	"No"	0
23	0.893980695602612	14	18	"Churn"	"No"	0
24	0.909044715447154	14	18	"Churn"	"No"	0
25	0.905945591609308	14	18	"Churn"	"No"	0
26	0.902600839891308	16	18	"Churn"	"No"	0
27	0.905814329091027	14	18	"Churn"	"No"	0
28	0.879060132575758	13	18	"Churn"	"No"	0
29	0.859783380681818	13	18	"Churn"	"No"	0
30	0.88275113122172	13	18	"Churn"	"No"	0
1	0.909389326975977	15	19	"Churn"	"No"	0
2	0.900588482555696	18	19	"Churn"	"No"	0
3	0.912962962962963	17	19	"Churn"	"No"	0
4	0.904553528366917	15	19	"Churn"	"No"	0
5	0.866534687135639	15	19	"Churn"	"No"	0
6	0.867426847662142	15	19	"Churn"	"No"	0
7	0.864761680513976	15	19	"Churn"	"No"	0
8	0.902110855658928	15	19	"Churn"	"No"	0
9	0.927559412398616	15	19	"Churn"	"No"	0
10	0.919595776772247	14	19	"Churn"	"No"	0
11	0.875616096740422	13	19	"Churn"	"No"	0
12	0.895136062430623	14	19	"Churn"	"No"	0
13	0.889588122244413	13	19	"Churn"	"No"	0
14	0.89896864077192	14	19	"Churn"	"No"	0
15	0.840856541996352	12	19	"Churn"	"No"	0
16	0.904265460030166	16	19	"Churn"	"No"	0
17	0.883212296319434	13	19	"Churn"	"No"	0
18	0.879560142332975	14	19	"Churn"	"No"	0
19	0.918173734294161	14	19	"Churn"	"No"	0
20	0.882050304878049	13	19	"Churn"	"No"	0
21	0.926161914126516	15	19	"Churn"	"No"	0
22	0.91871881237525	13	19	"Churn"	"No"	0
23	0.920501474926254	12	19	"Churn"	"No"	0
24	0.924471299093656	15	19	"Churn"	"No"	0
25	0.887353756157635	14	19	"Churn"	"No"	0
26	0.873401988636364	15	19	"Churn"	"No"	0
27	0.842924115818111	17	19	"Churn"	"No"	0
28	0.903732921740125	15	19	"Churn"	"No"	0
29	0.879335393288882	14	19	"Churn"	"No"	0
30	0.881961077844311	14	19	"Churn"	"No"	0
1	0.892902254178002	13	20	"Churn"	"No"	0
2	0.902206172697976	12	20	"Churn"	"No"	0
3	0.886301543131799	14	20	"Churn"	"No"	0
4	0.913124271278663	13	20	"Churn"	"No"	0
5	0.891571899768621	12	20	"Churn"	"No"	0
6	0.852062927719103	13	20	"Churn"	"No"	0
7	0.884546306418866	17	20	"Churn"	"No"	0
8	0.89540874811463	16	20	"Churn"	"No"	0
9	0.90352237483385	15	20	"Churn"	"No"	0
10	0.885195581724405	14	20	"Churn"	"No"	0
11	0.934620838296183	13	20	"Churn"	"No"	0
12	0.927811316287879	14	20	"Churn"	"No"	0
13	0.919679577281483	15	20	"Churn"	"No"	0
14	0.870010391833242	18	20	"Churn"	"No"	0
15	0.888737050340986	15	20	"Churn"	"No"	0
16	0.911049836601307	15	20	"Churn"	"No"	0
17	0.913762127200862	14	20	"Churn"	"No"	0
18	0.905589596949891	15	20	"Churn"	"No"	0
19	0.898731269676129	13	20	"Churn"	"No"	0
20	0.909123125007262	15	20	"Churn"	"No"	0
21	0.864804981973124	16	20	"Churn"	"No"	0
22	0.898632037170697	15	20	"Churn"	"No"	0
23	0.874286171417319	13	20	"Churn"	"No"	0
24	0.868476803432556	15	20	"Churn"	"No"	0
25	0.905756012722313	13	20	"Churn"	"No"	0
26	0.919322159881072	17	20	"Churn"	"No"	0
27	0.919590257627715	14	20	"Churn"	"No"	0
28	0.906962290159011	12	20	"Churn"	"No"	0
29	0.878957212999766	14	20	"Churn"	"No"	0
30	0.911221590909091	16	20	"Churn"	"No"	0
1	0.892938574102433	15	21	"Churn"	"No"	0
2	0.88023720436068	15	21	"Churn"	"No"	0
3	0.902098584675451	14	21	"Churn"	"No"	0
4	0.906175024582104	14	21	"Churn"	"No"	0
5	0.908483924380859	14	21	"Churn"	"No"	0
6	0.892444525949019	16	21	"Churn"	"No"	0
7	0.880436867596988	14	21	"Churn"	"No"	0
8	0.927189709964703	15	21	"Churn"	"No"	0
9	0.918666617437109	15	21	"Churn"	"No"	0
10	0.928254805303986	14	21	"Churn"	"No"	0
11	0.898589202977771	15	21	"Churn"	"No"	0
12	0.909061669863128	14	21	"Churn"	"No"	0
13	0.898829187718616	14	21	"Churn"	"No"	0
14	0.883000252972426	13	21	"Churn"	"No"	0
15	0.905196978918829	13	21	"Churn"	"No"	0
16	0.91522054841727	14	21	"Churn"	"No"	0
17	0.925966768681775	15	21	"Churn"	"No"	0
18	0.90285469771991	15	21	"Churn"	"No"	0
19	0.87132335749357	15	21	"Churn"	"No"	0
20	0.870693144447255	13	21	"Churn"	"No"	0
21	0.873839856018633	14	21	"Churn"	"No"	0
22	0.924392771629719	13	21	"Churn"	"No"	0
23	0.860565103339568	14	21	"Churn"	"No"	0
24	0.879045173910386	16	21	"Churn"	"No"	0
25	0.885358938834154	12	21	"Churn"	"No"	0
26	0.897195637388263	15	21	"Churn"	"No"	0
27	0.888995475113122	16	21	"Churn"	"No"	0
28	0.88440618762475	14	21	"Churn"	"No"	0
29	0.899993966817496	17	21	"Churn"	"No"	0
30	0.895256767012396	14	21	"Churn"	"No"	0
1	0.878829431438127	16	22	"Churn"	"No"	0
2	0.90777658045977	12	22	"Churn"	"No"	0
3	0.873703835227273	14	22	"Churn"	"No"	0
4	0.880274317441272	15	22	"Churn"	"No"	0
5	0.887172128795271	15	22	"Churn"	"No"	0
6	0.910595293872664	15	22	"Churn"	"No"	0
7	0.862689129306559	14	22	"Churn"	"No"	0
8	0.868895444116683	14	22	"Churn"	"No"	0
9	0.87208605664488	14	22	"Churn"	"No"	0
10	0.88957148969986	18	22	"Churn"	"No"	0
11	0.903898453093812	13	22	"Churn"	"No"	0
12	0.93921872406352	13	22	"Churn"	"No"	0
13	0.902909713307659	13	22	"Churn"	"No"	0
14	0.900837418300654	11	22	"Churn"	"No"	0
15	0.903569004750689	16	22	"Churn"	"No"	0
16	0.885818561001043	16	22	"Churn"	"No"	0
17	0.882435118073416	13	22	"Churn"	"No"	0
18	0.877289399533618	14	22	"Churn"	"No"	0
19	0.877428615674175	14	22	"Churn"	"No"	0
20	0.888742609016999	15	22	"Churn"	"No"	0
21	0.89562457583137	14	22	"Churn"	"No"	0
22	0.912063373253493	17	22	"Churn"	"No"	0
23	0.899329338749449	15	22	"Churn"	"No"	0
24	0.886954168170336	16	22	"Churn"	"No"	0
25	0.899950038923164	13	22	"Churn"	"No"	0
26	0.898559131736527	12	22	"Churn"	"No"	0
27	0.882320912029947	17	22	"Churn"	"No"	0
28	0.874459888593888	12	22	"Churn"	"No"	0
29	0.922622421837527	15	22	"Churn"	"No"	0
30	0.893984148082509	14	22	"Churn"	"No"	0
1	0.862406437125748	16	23	"Churn"	"No"	0
2	0.91849251846094	18	23	"Churn"	"No"	0
3	0.87077329104043	13	23	"Churn"	"No"	0
4	0.904579185520362	15	23	"Churn"	"No"	0
5	0.916036273890834	15	23	"Churn"	"No"	0
6	0.895049099836334	14	23	"Churn"	"No"	0
7	0.910217065868263	18	23	"Churn"	"No"	0
8	0.897453154966824	14	23	"Churn"	"No"	0
9	0.875716001478197	17	23	"Churn"	"No"	0
10	0.914548923885165	17	23	"Churn"	"No"	0
11	0.840557804199342	13	23	"Churn"	"No"	0
12	0.866087918034137	12	23	"Churn"	"No"	0
13	0.932587566477169	13	23	"Churn"	"No"	0
14	0.901784929218324	16	23	"Churn"	"No"	0
15	0.895215493348115	15	23	"Churn"	"No"	0
16	0.878486313535895	15	23	"Churn"	"No"	0
17	0.914933397208139	13	23	"Churn"	"No"	0
18	0.894001906318083	18	23	"Churn"	"No"	0
19	0.871369587465152	13	23	"Churn"	"No"	0
20	0.899020708582834	13	23	"Churn"	"No"	0
21	0.91993987193503	14	23	"Churn"	"No"	0
22	0.903844978299407	19	23	"Churn"	"No"	0
23	0.905659893267652	14	23	"Churn"	"No"	0
24	0.848728691958905	17	23	"Churn"	"No"	0
25	0.899962574850299	12	23	"Churn"	"No"	0
26	0.890943095048066	14	23	"Churn"	"No"	0
27	0.860753493013972	16	23	"Churn"	"No"	0
28	0.838952536824877	14	23	"Churn"	"No"	0
29	0.869325967093076	15	23	"Churn"	"No"	0
30	0.897804214015152	13	23	"Churn"	"No"	0
1	0.911015826535592	15	24	"Churn"	"No"	0
2	0.925942906045602	16	24	"Churn"	"No"	0
3	0.839798886921326	14	24	"Churn"	"No"	0
4	0.892052079284882	16	24	"Churn"	"No"	0
5	0.861576846307385	14	24	"Churn"	"No"	0
6	0.915899488272393	14	24	"Churn"	"No"	0
7	0.905333433821959	16	24	"Churn"	"No"	0
8	0.88669448757764	14	24	"Churn"	"No"	0
9	0.865418801631287	13	24	"Churn"	"No"	0
10	0.930429691138701	14	24	"Churn"	"No"	0
11	0.865568973056611	15	24	"Churn"	"No"	0
12	0.894966533742692	13	24	"Churn"	"No"	0
13	0.886594535118284	14	24	"Churn"	"No"	0
14	0.885170437405732	14	24	"Churn"	"No"	0
15	0.90852394769567	14	24	"Churn"	"No"	0
16	0.87166469748437	13	24	"Churn"	"No"	0
17	0.869325529542921	17	24	"Churn"	"No"	0
18	0.882832592938976	12	24	"Churn"	"No"	0
19	0.868111185611274	16	24	"Churn"	"No"	0
20	0.919921578547938	16	24	"Churn"	"No"	0
21	0.899102458219977	13	24	"Churn"	"No"	0
22	0.91751054046136	18	24	"Churn"	"No"	0
23	0.886843657817109	15	24	"Churn"	"No"	0
24	0.88887581002887	16	24	"Churn"	"No"	0
25	0.872105949747604	15	24	"Churn"	"No"	0
26	0.849288282160902	13	24	"Churn"	"No"	0
27	0.902213508727549	14	24	"Churn"	"No"	0
28	0.912642296989628	17	24	"Churn"	"No"	0
29	0.865037707390649	13	24	"Churn"	"No"	0
30	0.930334240186553	14	24	"Churn"	"No"	0
1	0.908995519255856	14	25	"Churn"	"No"	0
2	0.91674204220204	15	25	"Churn"	"No"	0
3	0.883888473053892	15	25	"Churn"	"No"	0
4	0.871063261673285	15	25	"Churn"	"No"	0
5	0.89088819384256	14	25	"Churn"	"No"	0
6	0.90970035145374	13	25	"Churn"	"No"	0
7	0.905320608782435	14	25	"Churn"	"No"	0
8	0.90976649113082	14	25	"Churn"	"No"	0
9	0.856945928876798	16	25	"Churn"	"No"	0
10	0.931877036688267	13	25	"Churn"	"No"	0
11	0.861120707112821	14	25	"Churn"	"No"	0
12	0.888157579245193	16	25	"Churn"	"No"	0
13	0.909845952146837	14	25	"Churn"	"No"	0
14	0.906458303361627	15	25	"Churn"	"No"	0
15	0.890887331962308	14	25	"Churn"	"No"	0
16	0.870390469061876	15	25	"Churn"	"No"	0
17	0.918786474531329	15	25	"Churn"	"No"	0
18	0.878506363247723	13	25	"Churn"	"No"	0
19	0.870635355333425	15	25	"Churn"	"No"	0
20	0.897271543560606	15	25	"Churn"	"No"	0
21	0.854882990457009	13	25	"Churn"	"No"	0
22	0.883335936279869	13	25	"Churn"	"No"	0
23	0.888495308437276	12	25	"Churn"	"No"	0
24	0.89930411626534	14	25	"Churn"	"No"	0
25	0.912225548902196	15	25	"Churn"	"No"	0
26	0.869784124430142	14	25	"Churn"	"No"	0
27	0.883266420064958	16	25	"Churn"	"No"	0
28	0.87420219898096	14	25	"Churn"	"No"	0
29	0.891071774662446	14	25	"Churn"	"No"	0
30	0.890885416666667	15	25	"Churn"	"No"	0
1	0.892763028515241	15	26	"Churn"	"No"	0
2	0.913491790540971	13	26	"Churn"	"No"	0
3	0.896527642829382	15	26	"Churn"	"No"	0
4	0.899771341463415	18	26	"Churn"	"No"	0
5	0.873034077942854	15	26	"Churn"	"No"	0
6	0.874851659135515	13	26	"Churn"	"No"	0
7	0.873428516054009	14	26	"Churn"	"No"	0
8	0.878350836810051	15	26	"Churn"	"No"	0
9	0.932946606786427	16	26	"Churn"	"No"	0
10	0.90795917048905	13	26	"Churn"	"No"	0
11	0.88498448706837	13	26	"Churn"	"No"	0
12	0.88686280151537	17	26	"Churn"	"No"	0
13	0.860639812633904	13	26	"Churn"	"No"	0
14	0.890693612774451	13	26	"Churn"	"No"	0
15	0.88920888101216	14	26	"Churn"	"No"	0
16	0.919892881241565	14	26	"Churn"	"No"	0
17	0.900605171465248	14	26	"Churn"	"No"	0
18	0.877598193175001	16	26	"Churn"	"No"	0
19	0.906537335705676	19	26	"Churn"	"No"	0
20	0.931618272959425	15	26	"Churn"	"No"	0
21	0.925947323906751	13	26	"Churn"	"No"	0
22	0.880180519421242	13	26	"Churn"	"No"	0
23	0.880132702776752	14	26	"Churn"	"No"	0
24	0.940871262124778	17	26	"Churn"	"No"	0
25	0.858245481927711	16	26	"Churn"	"No"	0
26	0.890002091612633	15	26	"Churn"	"No"	0
27	0.891047937569677	15	26	"Churn"	"No"	0
28	0.921890723549004	14	26	"Churn"	"No"	0
29	0.889902483208055	13	26	"Churn"	"No"	0
30	0.862912087912088	13	26	"Churn"	"No"	0
1	0.898501263116984	14	27	"Churn"	"No"	0
2	0.937150804924242	14	27	"Churn"	"No"	0
3	0.892702120902001	15	27	"Churn"	"No"	0
4	0.898377856983214	13	27	"Churn"	"No"	0
5	0.891712042804448	15	27	"Churn"	"No"	0
6	0.888791051301982	15	27	"Churn"	"No"	0
7	0.91096783637404	14	27	"Churn"	"No"	0
8	0.867803655480164	14	27	"Churn"	"No"	0
9	0.894061472299519	14	27	"Churn"	"No"	0
10	0.904777028855089	13	27	"Churn"	"No"	0
11	0.907280396112232	15	27	"Churn"	"No"	0
12	0.90338704050931	15	27	"Churn"	"No"	0
13	0.851259531590414	12	27	"Churn"	"No"	0
14	0.884978998104254	12	27	"Churn"	"No"	0
15	0.848878293294211	14	27	"Churn"	"No"	0
16	0.858762076071807	13	27	"Churn"	"No"	0
17	0.896171727027492	13	27	"Churn"	"No"	0
18	0.9008204664384	14	27	"Churn"	"No"	0
19	0.917618168343571	19	27	"Churn"	"No"	0
20	0.907479969193768	14	27	"Churn"	"No"	0
21	0.888759091080378	14	27	"Churn"	"No"	0
22	0.899874281609195	14	27	"Churn"	"No"	0
23	0.911953472059855	14	27	"Churn"	"No"	0
24	0.880380186093564	19	27	"Churn"	"No"	0
25	0.882437234896251	13	27	"Churn"	"No"	0
26	0.901953182690888	15	27	"Churn"	"No"	0
27	0.87385433715221	15	27	"Churn"	"No"	0
28	0.877574660633484	13	27	"Churn"	"No"	0
29	0.887490513534025	15	27	"Churn"	"No"	0
30	0.911991003787879	15	27	"Churn"	"No"	0
1	0.866215055442761	17	28	"Churn"	"No"	0
2	0.898835260396424	16	28	"Churn"	"No"	0
3	0.920976796407186	16	28	"Churn"	"No"	0
4	0.875487479474548	16	28	"Churn"	"No"	0
5	0.890674278414308	13	28	"Churn"	"No"	0
6	0.883702193429577	14	28	"Churn"	"No"	0
7	0.890181164771329	16	28	"Churn"	"No"	0
8	0.900177111203226	14	28	"Churn"	"No"	0
9	0.890541931058138	15	28	"Churn"	"No"	0
10	0.900788139329806	13	28	"Churn"	"No"	0
11	0.903703575388027	16	28	"Churn"	"No"	0
12	0.92942558189195	16	28	"Churn"	"No"	0
13	0.892495384764866	15	28	"Churn"	"No"	0
14	0.905544494720965	13	28	"Churn"	"No"	0
15	0.867988202597697	13	28	"Churn"	"No"	0
16	0.88802124004373	14	28	"Churn"	"No"	0
17	0.91028453407225	13	28	"Churn"	"No"	0
18	0.918911533229693	13	28	"Churn"	"No"	0
19	0.890573622875202	14	28	"Churn"	"No"	0
20	0.883570913027788	18	28	"Churn"	"No"	0
21	0.88339893257926	17	28	"Churn"	"No"	0
22	0.847141648897519	16	28	"Churn"	"No"	0
23	0.868875411016998	17	28	"Churn"	"No"	0
24	0.879724101035576	14	28	"Churn"	"No"	0
25	0.882754757945307	17	28	"Churn"	"No"	0
26	0.85825116105766	13	28	"Churn"	"No"	0
27	0.890115191728114	15	28	"Churn"	"No"	0
28	0.841769056788312	16	28	"Churn"	"No"	0
29	0.920203212061619	14	28	"Churn"	"No"	0
30	0.919685132575758	15	28	"Churn"	"No"	0
1	0.899701098111658	14	29	"Churn"	"No"	0
2	0.90298239310097	17	29	"Churn"	"No"	0
3	0.904816186947848	16	29	"Churn"	"No"	0
4	0.902154366278233	13	29	"Churn"	"No"	0
5	0.922226297450944	14	29	"Churn"	"No"	0
6	0.895365453949525	15	29	"Churn"	"No"	0
7	0.878806406752026	15	29	"Churn"	"No"	0
8	0.930718016415084	14	29	"Churn"	"No"	0
9	0.904920838682071	15	29	"Churn"	"No"	0
10	0.870035406403941	16	29	"Churn"	"No"	0
11	0.89819124715406	13	29	"Churn"	"No"	0
12	0.898180931855501	14	29	"Churn"	"No"	0
13	0.911127523387494	15	29	"Churn"	"No"	0
14	0.881407950894356	14	29	"Churn"	"No"	0
15	0.892200262586125	12	29	"Churn"	"No"	0
16	0.882386773727896	17	29	"Churn"	"No"	0
17	0.879705360963384	13	29	"Churn"	"No"	0
18	0.898605524269241	13	29	"Churn"	"No"	0
19	0.907778902099671	16	29	"Churn"	"No"	0
20	0.877828805400321	13	29	"Churn"	"No"	0
21	0.899651700881209	14	29	"Churn"	"No"	0
22	0.886122582759751	15	29	"Churn"	"No"	0
23	0.91173869910283	13	29	"Churn"	"No"	0
24	0.940266085757889	13	29	"Churn"	"No"	0
25	0.874186873505396	16	29	"Churn"	"No"	0
26	0.880540691192865	14	29	"Churn"	"No"	0
27	0.898736634082648	14	29	"Churn"	"No"	0
28	0.888385431221473	13	29	"Churn"	"No"	0
29	0.901422969896281	13	29	"Churn"	"No"	0
30	0.892155314807618	13	29	"Churn"	"No"	0
1	0.899721827651515	13	30	"Churn"	"No"	0
2	0.907412918871252	15	30	"Churn"	"No"	0
3	0.900899318028008	17	30	"Churn"	"No"	0
4	0.888109624514458	14	30	"Churn"	"No"	0
5	0.89947108277901	12	30	"Churn"	"No"	0
6	0.900625809236081	12	30	"Churn"	"No"	0
7	0.863921345112568	15	30	"Churn"	"No"	0
